,c_trust,sight_radius,reward_patch_dim,sim index,run index,time to first food,num birds failed
435,0.42,5,1,216,1,2.11111111111111,0
436,0.42,5,2,217,0,3.22222222222222,0
437,0.42,5,2,217,1,16.1111111111111,0
438,0.42,5,4,218,0,6.88888888888889,0
439,0.42,5,4,218,1,3.44444444444444,0
440,0.43,5,1,219,0,1.88888888888889,0
441,0.43,5,1,219,1,2,0
442,0.43,5,2,220,0,7.55555555555556,0
443,0.43,5,2,220,1,2.44444444444444,0
444,0.43,5,4,221,0,3.88888888888889,0
445,0.43,5,4,221,1,11.3333333333333,0
446,0.44,5,1,222,0,6.33333333333333,0
447,0.44,5,1,222,1,1.33333333333333,0
448,0.44,5,2,223,0,5.33333333333333,0
449,0.44,5,2,223,1,6,0
450,0.44,5,4,224,0,6.44444444444444,0
451,0.44,5,4,224,1,7.22222222222222,0
452,0.45,5,1,225,0,2.11111111111111,0
453,0.45,5,1,225,1,6.33333333333333,0
454,0.45,5,2,226,0,5.11111111111111,0
455,0.45,5,2,226,1,3.33333333333333,0
456,0.45,5,4,227,0,11.1111111111111,1
457,0.45,5,4,227,1,6.55555555555556,0
458,0.46,5,1,228,0,1.66666666666667,0
459,0.46,5,1,228,1,2.22222222222222,0
460,0.46,5,2,229,0,2.33333333333333,0
461,0.46,5,2,229,1,5,0
462,0.46,5,4,230,0,9.11111111111111,0
463,0.46,5,4,230,1,3.77777777777778,0
464,0.47,5,1,231,0,2.11111111111111,0
465,0.47,5,1,231,1,1.55555555555556,0
466,0.47,5,2,232,0,2.77777777777778,0
467,0.47,5,2,232,1,4.88888888888889,0
468,0.47,5,4,233,0,14.5555555555556,0
469,0.47,5,4,233,1,4.55555555555556,0
470,0.48,5,1,234,0,3.55555555555556,0
471,0.48,5,1,234,1,1.66666666666667,0
472,0.48,5,2,235,0,5.22222222222222,0
473,0.48,5,2,235,1,2.66666666666667,0
474,0.48,5,4,236,0,4.66666666666667,0
475,0.48,5,4,236,1,4.77777777777778,0
476,0.49,5,1,237,0,2.11111111111111,0
477,0.49,5,1,237,1,2.44444444444444,0
478,0.49,5,2,238,0,5.88888888888889,0
479,0.49,5,2,238,1,1.88888888888889,0
480,0.49,5,4,239,0,4.44444444444444,0
481,0.49,5,4,239,1,5.77777777777778,0
482,0.5,5,1,240,0,2,0
483,0.5,5,1,240,1,1.33333333333333,0
484,0.5,5,2,241,0,2.44444444444444,0
485,0.5,5,2,241,1,3.77777777777778,0
486,0.5,5,4,242,0,10.8888888888889,0
