,c_trust,sight_radius,reward_patch_dim,sim index,run index,time to first food,num birds failed
502,0.5100000000000003,5,1,243,0,5.0,0
503,0.5100000000000003,5,1,243,1,25.77777777777778,2
504,0.5100000000000003,5,2,244,0,18.77777777777778,1
505,0.5100000000000003,5,2,244,1,10.88888888888889,0
506,0.5100000000000003,5,4,245,0,42.22222222222222,1
507,0.5100000000000003,5,4,245,1,52.55555555555556,0
508,0.5200000000000004,5,1,246,0,15.555555555555555,0
509,0.5200000000000004,5,1,246,1,2.4444444444444446,0
510,0.5200000000000004,5,2,247,0,10.222222222222221,0
511,0.5200000000000004,5,2,247,1,4.0,0
512,0.5200000000000004,5,4,248,0,29.444444444444443,2
513,0.5200000000000004,5,4,248,1,8.777777777777779,0
514,0.5300000000000004,5,1,249,0,19.444444444444443,1
515,0.5300000000000004,5,1,249,1,17.11111111111111,1
516,0.5300000000000004,5,2,250,0,23.333333333333332,0
517,0.5300000000000004,5,2,250,1,7.333333333333333,0
518,0.5300000000000004,5,4,251,0,16.11111111111111,1
519,0.5300000000000004,5,4,251,1,56.0,0
520,0.5400000000000004,5,1,252,0,6.555555555555555,0
521,0.5400000000000004,5,1,252,1,13.88888888888889,1
522,0.5400000000000004,5,2,253,0,4.444444444444445,0
523,0.5400000000000004,5,2,253,1,20.11111111111111,0
524,0.5400000000000004,5,4,254,0,29.666666666666668,0
525,0.5400000000000004,5,4,254,1,16.444444444444443,0
526,0.5500000000000004,5,1,255,0,3.6666666666666665,0
527,0.5500000000000004,5,1,255,1,4.0,0
528,0.5500000000000004,5,2,256,0,14.555555555555555,0
529,0.5500000000000004,5,2,256,1,20.333333333333332,1
530,0.5500000000000004,5,4,257,0,44.0,0
531,0.5500000000000004,5,4,257,1,15.555555555555555,0
532,0.5600000000000004,5,1,258,0,2.4444444444444446,0
533,0.5600000000000004,5,1,258,1,2.7777777777777777,0
534,0.5600000000000004,5,2,259,0,38.888888888888886,3
535,0.5600000000000004,5,2,259,1,26.666666666666668,1
536,0.5600000000000004,5,4,260,0,25.333333333333332,1
537,0.5600000000000004,5,4,260,1,7.555555555555555,0
538,0.5700000000000004,5,1,261,0,17.444444444444443,1
539,0.5700000000000004,5,1,261,1,1.7777777777777777,0
540,0.5700000000000004,5,2,262,0,15.666666666666666,0
541,0.5700000000000004,5,2,262,1,16.666666666666668,0
542,0.5700000000000004,5,4,263,0,33.0,0
543,0.5700000000000004,5,4,263,1,21.444444444444443,0
544,0.5800000000000004,5,1,264,0,3.0,0
545,0.5800000000000004,5,1,264,1,17.444444444444443,1
546,0.5800000000000004,5,2,265,0,14.666666666666666,0
547,0.5800000000000004,5,2,265,1,6.333333333333333,0
548,0.5800000000000004,5,4,266,0,10.333333333333334,0
549,0.5800000000000004,5,4,266,1,28.444444444444443,2
550,0.5900000000000004,5,1,267,0,4.444444444444445,0
551,0.5900000000000004,5,1,267,1,2.3333333333333335,0
552,0.5900000000000004,5,2,268,0,26.555555555555557,2
553,0.5900000000000004,5,2,268,1,14.88888888888889,0
554,0.5900000000000004,5,4,269,0,5.555555555555555,0
555,0.5900000000000004,5,4,269,1,21.22222222222222,1
556,0.6000000000000004,5,1,270,0,16.333333333333332,0
557,0.6000000000000004,5,1,270,1,6.0,0
558,0.6000000000000004,5,2,271,0,41.111111111111114,2
559,0.6000000000000004,5,2,271,1,43.0,3
560,0.6000000000000004,5,4,272,0,7.777777777777778,0
561,0.6000000000000004,5,4,272,1,48.0,0
562,0.6100000000000004,5,1,273,0,3.5555555555555554,0
563,0.6100000000000004,5,1,273,1,22.77777777777778,1
564,0.6100000000000004,5,2,274,0,14.555555555555555,0
565,0.6100000000000004,5,2,274,1,9.444444444444445,0
566,0.6100000000000004,5,4,275,0,66.22222222222223,2
567,0.6100000000000004,5,4,275,1,14.11111111111111,0
568,0.6200000000000004,5,1,276,0,14.555555555555555,0
569,0.6200000000000004,5,1,276,1,4.222222222222222,0
570,0.6200000000000004,5,2,277,0,12.555555555555555,0
571,0.6200000000000004,5,2,277,1,21.77777777777778,1
572,0.6200000000000004,5,4,278,0,40.0,1
573,0.6200000000000004,5,4,278,1,100.0,9
574,0.6300000000000004,5,1,279,0,5.111111111111111,0
575,0.6300000000000004,5,1,279,1,15.88888888888889,1
576,0.6300000000000004,5,2,280,0,16.88888888888889,0
577,0.6300000000000004,5,2,280,1,8.11111111111111,0
578,0.6300000000000004,5,4,281,0,33.22222222222222,2
579,0.6300000000000004,5,4,281,1,15.444444444444445,0
580,0.6400000000000005,5,1,282,0,7.555555555555555,0
581,0.6400000000000005,5,1,282,1,15.11111111111111,1
582,0.6400000000000005,5,2,283,0,17.11111111111111,0
583,0.6400000000000005,5,2,283,1,45.77777777777778,2
584,0.6400000000000005,5,4,284,0,19.77777777777778,0
585,0.6400000000000005,5,4,284,1,48.888888888888886,1
586,0.6500000000000005,5,1,285,0,20.77777777777778,1
587,0.6500000000000005,5,1,285,1,5.444444444444445,0
588,0.6500000000000005,5,2,286,0,21.77777777777778,0
589,0.6500000000000005,5,2,286,1,15.333333333333334,1
590,0.6500000000000005,5,4,287,0,26.11111111111111,0
591,0.6500000000000005,5,4,287,1,15.444444444444445,0
592,0.6600000000000005,5,1,288,0,15.333333333333334,1
593,0.6600000000000005,5,1,288,1,19.22222222222222,1
594,0.6600000000000005,5,2,289,0,40.77777777777778,0
595,0.6600000000000005,5,2,289,1,8.88888888888889,0
596,0.6600000000000005,5,4,290,0,16.88888888888889,0
597,0.6600000000000005,5,4,290,1,24.77777777777778,1
598,0.6700000000000005,5,1,291,0,1.8888888888888888,0
599,0.6700000000000005,5,1,291,1,3.6666666666666665,0
600,0.6700000000000005,5,2,292,0,15.0,0
601,0.6700000000000005,5,2,292,1,13.444444444444445,0
602,0.6700000000000005,5,4,293,0,100.0,9
603,0.6700000000000005,5,4,293,1,36.0,1
604,0.6800000000000005,5,1,294,0,4.666666666666667,0
605,0.6800000000000005,5,1,294,1,27.666666666666668,2
606,0.6800000000000005,5,2,295,0,18.11111111111111,0
607,0.6800000000000005,5,2,295,1,6.222222222222222,0
608,0.6800000000000005,5,4,296,0,55.111111111111114,0
609,0.6800000000000005,5,4,296,1,46.333333333333336,3
610,0.6900000000000005,5,1,297,0,3.5555555555555554,0
611,0.6900000000000005,5,1,297,1,2.111111111111111,0
612,0.6900000000000005,5,2,298,0,29.666666666666668,1
613,0.6900000000000005,5,2,298,1,25.11111111111111,2
614,0.6900000000000005,5,4,299,0,7.666666666666667,0
615,0.6900000000000005,5,4,299,1,15.333333333333334,0
