,x,y,time,bird,type
26,15.0,20.0,27,6,communicators
27,13.0,18.0,28,6,communicators
28,12.0,19.0,29,6,communicators
29,13.0,18.0,30,6,communicators
30,15.0,16.0,31,6,communicators
31,16.0,15.0,32,6,communicators
32,14.0,14.0,33,6,communicators
33,15.0,16.0,34,6,communicators
34,13.0,17.0,35,6,communicators
35,12.0,16.0,36,6,communicators
36,15.0,16.0,37,6,communicators
37,13.0,17.0,38,6,communicators
38,11.0,15.0,39,6,communicators
39,9.0,15.0,40,6,communicators
40,8.0,16.0,41,6,communicators
41,11.0,16.0,42,6,communicators
42,12.0,17.0,43,6,communicators
43,14.0,15.0,44,6,communicators
44,15.0,16.0,45,6,communicators
45,13.0,16.0,46,6,communicators
46,15.0,15.0,47,6,communicators
47,15.0,16.0,48,6,communicators
48,17.0,18.0,49,6,communicators
49,19.0,18.0,50,6,communicators
50,20.0,18.0,51,6,communicators
51,22.0,19.0,52,6,communicators
52,20.0,21.0,53,6,communicators
53,22.0,21.0,54,6,communicators
54,24.0,23.0,55,6,communicators
55,26.0,25.0,56,6,communicators
56,28.0,24.0,57,6,communicators
57,28.0,25.0,58,6,communicators
58,26.0,26.0,59,6,communicators
59,26.0,26.0,60,6,communicators
60,26.0,29.0,61,6,communicators
61,27.0,28.0,62,6,communicators
62,26.0,26.0,63,6,communicators
63,24.0,25.0,64,6,communicators
64,21.0,25.0,65,6,communicators
65,18.0,25.0,66,6,communicators
66,15.0,25.0,67,6,communicators
67,12.0,25.0,68,6,communicators
68,9.0,25.0,69,6,communicators
69,6.0,25.0,70,6,communicators
70,3.0,25.0,71,6,communicators
71,3.0,25.0,72,6,communicators
72,4.0,25.0,73,6,communicators
73,1.0,25.0,74,6,communicators
74,1.0,23.0,75,6,communicators
75,2.0,24.0,76,6,communicators
76,4.0,26.0,77,6,communicators
77,4.0,23.0,78,6,communicators
78,2.0,25.0,79,6,communicators
79,2.0,26.0,80,6,communicators
80,4.0,26.0,81,6,communicators
81,5.0,28.0,82,6,communicators
82,7.0,27.0,83,6,communicators
83,7.0,28.0,84,6,communicators
84,5.0,28.0,85,6,communicators
85,7.0,26.0,86,6,communicators
86,9.0,24.0,87,6,communicators
87,11.0,23.0,88,6,communicators
88,13.0,21.0,89,6,communicators
89,12.0,22.0,90,6,communicators
90,12.0,21.0,91,6,communicators
91,13.0,20.0,92,6,communicators
92,14.0,21.0,93,6,communicators
93,14.0,22.0,94,6,communicators
94,12.0,20.0,95,6,communicators
95,11.0,21.0,96,6,communicators
96,13.0,23.0,97,6,communicators
97,14.0,23.0,98,6,communicators
98,14.0,20.0,99,6,communicators
99,11.0,20.0,100,6,communicators
100,11.0,22.0,101,6,communicators
101,13.0,22.0,102,6,communicators
102,11.0,22.0,103,6,communicators
103,10.0,24.0,104,6,communicators
104,9.0,24.0,105,6,communicators
105,7.0,26.0,106,6,communicators
106,6.0,28.0,107,6,communicators
107,6.0,25.0,108,6,communicators
108,6.0,22.0,109,6,communicators
109,6.0,19.0,110,6,communicators
110,6.0,16.0,111,6,communicators
111,6.0,16.0,112,6,communicators
112,7.0,15.0,113,6,communicators
113,8.0,15.0,114,6,communicators
114,7.0,13.0,115,6,communicators
115,8.0,13.0,116,6,communicators
116,9.0,14.0,117,6,communicators
117,6.0,14.0,118,6,communicators
118,6.0,15.0,119,6,communicators
119,9.0,15.0,120,6,communicators
120,9.0,13.0,121,6,communicators
121,6.0,13.0,122,6,communicators
122,7.0,14.0,123,6,communicators
123,7.0,16.0,124,6,communicators
124,7.0,18.0,125,6,communicators
125,7.0,21.0,126,6,communicators
126,5.0,22.0,127,6,communicators
127,7.0,21.0,128,6,communicators
128,6.0,23.0,129,6,communicators
129,7.0,24.0,130,6,communicators
130,8.0,25.0,131,6,communicators
131,6.0,25.0,132,6,communicators
132,8.0,24.0,133,6,communicators
133,6.0,23.0,134,6,communicators
134,8.0,22.0,135,6,communicators
135,7.0,20.0,136,6,communicators
136,7.0,21.0,137,6,communicators
137,8.0,19.0,138,6,communicators
138,9.0,20.0,139,6,communicators
139,8.0,19.0,140,6,communicators
140,6.0,21.0,141,6,communicators
141,5.0,22.0,142,6,communicators
142,5.0,22.0,143,6,communicators
143,3.0,23.0,144,6,communicators
144,2.0,23.0,145,6,communicators
145,1.0,24.0,146,6,communicators
146,0.0,23.0,147,6,communicators
147,2.0,23.0,148,6,communicators
148,3.0,21.0,149,6,communicators
149,0.0,0.0,150,6,communicators
0,6.0,29.0,1,7,communicators
1,8.0,27.0,2,7,communicators
2,8.0,24.0,3,7,communicators
3,10.0,22.0,4,7,communicators
4,10.0,19.0,5,7,communicators
5,12.0,17.0,6,7,communicators
6,12.0,17.0,7,7,communicators
7,13.0,15.0,8,7,communicators
8,14.0,17.0,9,7,communicators
9,13.0,17.0,10,7,communicators
10,11.0,15.0,11,7,communicators
11,12.0,14.0,12,7,communicators
12,13.0,14.0,13,7,communicators
13,14.0,16.0,14,7,communicators
14,12.0,16.0,15,7,communicators
15,11.0,17.0,16,7,communicators
16,11.0,14.0,17,7,communicators
17,11.0,16.0,18,7,communicators
18,13.0,15.0,19,7,communicators
19,14.0,15.0,20,7,communicators
20,16.0,16.0,21,7,communicators
21,15.0,16.0,22,7,communicators
22,16.0,14.0,23,7,communicators
23,14.0,14.0,24,7,communicators
24,16.0,16.0,25,7,communicators
25,14.0,17.0,26,7,communicators
26,15.0,16.0,27,7,communicators
27,14.0,18.0,28,7,communicators
28,15.0,16.0,29,7,communicators
29,15.0,15.0,30,7,communicators
30,14.0,15.0,31,7,communicators
31,14.0,16.0,32,7,communicators
32,16.0,16.0,33,7,communicators
33,15.0,15.0,34,7,communicators
34,15.0,14.0,35,7,communicators
35,14.0,14.0,36,7,communicators
36,13.0,15.0,37,7,communicators
37,15.0,17.0,38,7,communicators
38,14.0,15.0,39,7,communicators
39,13.0,15.0,40,7,communicators
40,12.0,16.0,41,7,communicators
41,11.0,17.0,42,7,communicators
42,11.0,17.0,43,7,communicators
43,11.0,14.0,44,7,communicators
44,13.0,15.0,45,7,communicators
45,15.0,13.0,46,7,communicators
46,15.0,10.0,47,7,communicators
47,13.0,12.0,48,7,communicators
48,11.0,13.0,49,7,communicators
49,8.0,13.0,50,7,communicators
50,7.0,13.0,51,7,communicators
51,7.0,16.0,52,7,communicators
52,7.0,16.0,53,7,communicators
53,4.0,16.0,54,7,communicators
54,5.0,18.0,55,7,communicators
55,5.0,19.0,56,7,communicators
56,3.0,21.0,57,7,communicators
57,3.0,24.0,58,7,communicators
58,2.0,25.0,59,7,communicators
59,2.0,24.0,60,7,communicators
60,3.0,25.0,61,7,communicators
61,2.0,26.0,62,7,communicators
62,2.0,26.0,63,7,communicators
63,3.0,24.0,64,7,communicators
64,3.0,26.0,65,7,communicators
65,2.0,25.0,66,7,communicators
66,2.0,23.0,67,7,communicators
67,3.0,23.0,68,7,communicators
68,4.0,24.0,69,7,communicators
69,1.0,24.0,70,7,communicators
70,1.0,26.0,71,7,communicators
71,3.0,25.0,72,7,communicators
72,4.0,25.0,73,7,communicators
73,1.0,25.0,74,7,communicators
74,1.0,23.0,75,7,communicators
75,2.0,24.0,76,7,communicators
76,4.0,26.0,77,7,communicators
77,4.0,23.0,78,7,communicators
78,2.0,25.0,79,7,communicators
79,2.0,26.0,80,7,communicators
80,2.0,23.0,81,7,communicators
81,3.0,25.0,82,7,communicators
82,1.0,24.0,83,7,communicators
83,1.0,24.0,84,7,communicators
84,2.0,26.0,85,7,communicators
85,5.0,26.0,86,7,communicators
86,8.0,26.0,87,7,communicators
87,10.0,24.0,88,7,communicators
88,12.0,22.0,89,7,communicators
89,12.0,22.0,90,7,communicators
90,12.0,21.0,91,7,communicators
91,13.0,20.0,92,7,communicators
92,14.0,21.0,93,7,communicators
93,14.0,22.0,94,7,communicators
94,12.0,20.0,95,7,communicators
95,11.0,21.0,96,7,communicators
96,13.0,23.0,97,7,communicators
97,14.0,23.0,98,7,communicators
98,14.0,20.0,99,7,communicators
99,11.0,20.0,100,7,communicators
100,11.0,22.0,101,7,communicators
101,13.0,22.0,102,7,communicators
102,10.0,22.0,103,7,communicators
103,11.0,24.0,104,7,communicators
104,12.0,23.0,105,7,communicators
105,11.0,24.0,106,7,communicators
106,13.0,23.0,107,7,communicators
107,11.0,21.0,108,7,communicators
108,9.0,19.0,109,7,communicators
109,9.0,16.0,110,7,communicators
110,8.0,14.0,111,7,communicators
111,6.0,16.0,112,7,communicators
112,7.0,15.0,113,7,communicators
113,8.0,15.0,114,7,communicators
114,7.0,13.0,115,7,communicators
115,8.0,13.0,116,7,communicators
116,9.0,14.0,117,7,communicators
117,6.0,14.0,118,7,communicators
118,6.0,15.0,119,7,communicators
119,9.0,15.0,120,7,communicators
120,9.0,13.0,121,7,communicators
121,6.0,13.0,122,7,communicators
122,7.0,14.0,123,7,communicators
123,7.0,16.0,124,7,communicators
124,9.0,15.0,125,7,communicators
125,7.0,17.0,126,7,communicators
126,9.0,16.0,127,7,communicators
127,7.0,17.0,128,7,communicators
128,7.0,16.0,129,7,communicators
129,7.0,19.0,130,7,communicators
130,4.0,19.0,131,7,communicators
131,2.0,19.0,132,7,communicators
132,0.0,18.0,133,7,communicators
133,0.0,17.0,134,7,communicators
134,0.0,17.0,135,7,communicators
135,1.0,17.0,136,7,communicators
136,3.0,16.0,137,7,communicators
137,3.0,14.0,138,7,communicators
138,1.0,13.0,139,7,communicators
139,1.0,14.0,140,7,communicators
140,1.0,17.0,141,7,communicators
141,0.0,19.0,142,7,communicators
142,0.0,16.0,143,7,communicators
143,2.0,14.0,144,7,communicators
144,2.0,11.0,145,7,communicators
145,5.0,11.0,146,7,communicators
146,6.0,10.0,147,7,communicators
147,7.0,9.0,148,7,communicators
148,9.0,9.0,149,7,communicators
149,0.0,0.0,150,7,communicators
0,6.0,9.0,1,8,communicators
1,8.0,11.0,2,8,communicators
2,10.0,13.0,3,8,communicators
3,12.0,15.0,4,8,communicators
4,12.0,15.0,5,8,communicators
5,13.0,16.0,6,8,communicators
6,12.0,17.0,7,8,communicators
7,13.0,15.0,8,8,communicators
8,14.0,17.0,9,8,communicators
9,13.0,17.0,10,8,communicators
10,11.0,15.0,11,8,communicators
11,12.0,14.0,12,8,communicators
12,13.0,14.0,13,8,communicators
13,14.0,16.0,14,8,communicators
14,12.0,16.0,15,8,communicators
15,11.0,17.0,16,8,communicators
16,11.0,14.0,17,8,communicators
17,11.0,16.0,18,8,communicators
18,14.0,16.0,19,8,communicators
19,14.0,15.0,20,8,communicators
20,12.0,13.0,21,8,communicators
21,11.0,14.0,22,8,communicators
22,10.0,14.0,23,8,communicators
23,7.0,14.0,24,8,communicators
24,9.0,13.0,25,8,communicators
25,12.0,13.0,26,8,communicators
26,13.0,12.0,27,8,communicators
27,12.0,14.0,28,8,communicators
28,12.0,16.0,29,8,communicators
29,12.0,13.0,30,8,communicators
30,13.0,13.0,31,8,communicators
31,12.0,12.0,32,8,communicators
32,12.0,12.0,33,8,communicators
33,13.0,12.0,34,8,communicators
34,16.0,12.0,35,8,communicators
35,19.0,12.0,36,8,communicators
36,17.0,11.0,37,8,communicators
37,19.0,10.0,38,8,communicators
38,18.0,12.0,39,8,communicators
39,20.0,13.0,40,8,communicators
40,21.0,14.0,41,8,communicators
41,18.0,14.0,42,8,communicators
42,18.0,16.0,43,8,communicators
43,15.0,16.0,44,8,communicators
44,15.0,13.0,45,8,communicators
45,17.0,13.0,46,8,communicators
46,18.0,12.0,47,8,communicators
47,17.0,10.0,48,8,communicators
48,17.0,12.0,49,8,communicators
49,17.0,13.0,50,8,communicators
50,15.0,15.0,51,8,communicators
51,14.0,16.0,52,8,communicators
52,15.0,17.0,53,8,communicators
53,15.0,18.0,54,8,communicators
54,14.0,16.0,55,8,communicators
55,16.0,14.0,56,8,communicators
56,15.0,12.0,57,8,communicators
57,13.0,14.0,58,8,communicators
58,11.0,16.0,59,8,communicators
59,9.0,18.0,60,8,communicators
60,7.0,20.0,61,8,communicators
61,5.0,22.0,62,8,communicators
62,3.0,24.0,63,8,communicators
63,3.0,24.0,64,8,communicators
64,3.0,26.0,65,8,communicators
65,2.0,25.0,66,8,communicators
66,2.0,23.0,67,8,communicators
67,3.0,23.0,68,8,communicators
68,4.0,24.0,69,8,communicators
69,1.0,24.0,70,8,communicators
70,1.0,26.0,71,8,communicators
71,3.0,25.0,72,8,communicators
72,4.0,25.0,73,8,communicators
73,1.0,25.0,74,8,communicators
74,1.0,23.0,75,8,communicators
75,2.0,24.0,76,8,communicators
76,4.0,26.0,77,8,communicators
77,4.0,23.0,78,8,communicators
78,2.0,25.0,79,8,communicators
79,2.0,26.0,80,8,communicators
80,4.0,28.0,81,8,communicators
81,3.0,27.0,82,8,communicators
82,3.0,29.0,83,8,communicators
83,6.0,29.0,84,8,communicators
84,8.0,27.0,85,8,communicators
85,10.0,25.0,86,8,communicators
86,12.0,23.0,87,8,communicators
87,11.0,23.0,88,8,communicators
88,13.0,21.0,89,8,communicators
89,12.0,22.0,90,8,communicators
90,12.0,21.0,91,8,communicators
91,13.0,20.0,92,8,communicators
92,14.0,21.0,93,8,communicators
93,14.0,22.0,94,8,communicators
94,12.0,20.0,95,8,communicators
95,11.0,21.0,96,8,communicators
96,13.0,23.0,97,8,communicators
97,14.0,23.0,98,8,communicators
98,14.0,20.0,99,8,communicators
99,11.0,20.0,100,8,communicators
100,11.0,22.0,101,8,communicators
101,13.0,22.0,102,8,communicators
102,11.0,22.0,103,8,communicators
103,13.0,21.0,104,8,communicators
104,15.0,21.0,105,8,communicators
105,16.0,21.0,106,8,communicators
106,15.0,21.0,107,8,communicators
107,13.0,19.0,108,8,communicators
108,11.0,17.0,109,8,communicators
109,9.0,16.0,110,8,communicators
110,8.0,14.0,111,8,communicators
111,6.0,16.0,112,8,communicators
112,7.0,15.0,113,8,communicators
113,8.0,15.0,114,8,communicators
114,7.0,13.0,115,8,communicators
115,8.0,13.0,116,8,communicators
116,9.0,14.0,117,8,communicators
117,6.0,14.0,118,8,communicators
118,6.0,15.0,119,8,communicators
119,9.0,15.0,120,8,communicators
120,9.0,13.0,121,8,communicators
121,6.0,13.0,122,8,communicators
122,7.0,14.0,123,8,communicators
123,7.0,16.0,124,8,communicators
124,7.0,17.0,125,8,communicators
125,7.0,17.0,126,8,communicators
126,7.0,19.0,127,8,communicators
127,5.0,20.0,128,8,communicators
128,5.0,17.0,129,8,communicators
129,3.0,18.0,130,8,communicators
130,5.0,17.0,131,8,communicators
131,5.0,18.0,132,8,communicators
132,6.0,16.0,133,8,communicators
133,4.0,15.0,134,8,communicators
134,5.0,14.0,135,8,communicators
135,4.0,12.0,136,8,communicators
136,2.0,12.0,137,8,communicators
137,4.0,14.0,138,8,communicators
138,4.0,13.0,139,8,communicators
139,3.0,11.0,140,8,communicators
140,5.0,9.0,141,8,communicators
141,7.0,8.0,142,8,communicators
142,5.0,6.0,143,8,communicators
143,8.0,6.0,144,8,communicators
144,7.0,6.0,145,8,communicators
145,7.0,8.0,146,8,communicators
146,9.0,6.0,147,8,communicators
147,9.0,6.0,148,8,communicators
148,11.0,8.0,149,8,communicators
149,0.0,0.0,150,8,communicators
0,18.0,11.0,1,9,communicators
1,16.0,13.0,2,9,communicators
2,14.0,14.0,3,9,communicators
3,14.0,14.0,4,9,communicators
4,12.0,15.0,5,9,communicators
5,13.0,16.0,6,9,communicators
6,12.0,17.0,7,9,communicators
7,13.0,15.0,8,9,communicators
8,14.0,17.0,9,9,communicators
9,13.0,17.0,10,9,communicators
10,11.0,15.0,11,9,communicators
11,12.0,14.0,12,9,communicators
12,13.0,14.0,13,9,communicators
13,14.0,16.0,14,9,communicators
14,12.0,16.0,15,9,communicators
15,11.0,17.0,16,9,communicators
16,11.0,14.0,17,9,communicators
17,11.0,16.0,18,9,communicators
18,14.0,16.0,19,9,communicators
19,14.0,15.0,20,9,communicators
20,14.0,12.0,21,9,communicators
21,14.0,14.0,22,9,communicators
22,15.0,12.0,23,9,communicators
23,16.0,10.0,24,9,communicators
24,17.0,10.0,25,9,communicators
25,16.0,8.0,26,9,communicators
26,18.0,9.0,27,9,communicators
27,21.0,9.0,28,9,communicators
28,21.0,11.0,29,9,communicators
29,21.0,8.0,30,9,communicators
30,21.0,8.0,31,9,communicators
31,21.0,11.0,32,9,communicators
32,21.0,12.0,33,9,communicators
33,19.0,14.0,34,9,communicators
34,17.0,16.0,35,9,communicators
35,18.0,15.0,36,9,communicators
36,15.0,15.0,37,9,communicators
37,17.0,14.0,38,9,communicators
38,16.0,14.0,39,9,communicators
39,14.0,15.0,40,9,communicators
40,12.0,13.0,41,9,communicators
41,10.0,15.0,42,9,communicators
42,10.0,16.0,43,9,communicators
43,9.0,15.0,44,9,communicators
44,11.0,13.0,45,9,communicators
45,9.0,12.0,46,9,communicators
46,7.0,13.0,47,9,communicators
47,8.0,12.0,48,9,communicators
48,6.0,10.0,49,9,communicators
49,6.0,8.0,50,9,communicators
50,6.0,7.0,51,9,communicators
51,5.0,5.0,52,9,communicators
52,3.0,5.0,53,9,communicators
53,4.0,6.0,54,9,communicators
54,3.0,6.0,55,9,communicators
55,2.0,7.0,56,9,communicators
56,4.0,5.0,57,9,communicators
57,4.0,8.0,58,9,communicators
58,4.0,11.0,59,9,communicators
59,4.0,14.0,60,9,communicators
60,4.0,17.0,61,9,communicators
61,4.0,20.0,62,9,communicators
62,4.0,23.0,63,9,communicators
63,3.0,24.0,64,9,communicators
64,3.0,26.0,65,9,communicators
65,2.0,25.0,66,9,communicators
66,2.0,23.0,67,9,communicators
67,3.0,23.0,68,9,communicators
68,4.0,24.0,69,9,communicators
69,1.0,24.0,70,9,communicators
70,1.0,26.0,71,9,communicators
71,3.0,25.0,72,9,communicators
72,4.0,25.0,73,9,communicators
73,1.0,25.0,74,9,communicators
74,1.0,23.0,75,9,communicators
75,2.0,24.0,76,9,communicators
76,4.0,26.0,77,9,communicators
77,4.0,23.0,78,9,communicators
78,2.0,25.0,79,9,communicators
79,2.0,26.0,80,9,communicators
80,3.0,27.0,81,9,communicators
81,5.0,28.0,82,9,communicators
82,5.0,25.0,83,9,communicators
83,6.0,24.0,84,9,communicators
84,7.0,23.0,85,9,communicators
85,10.0,23.0,86,9,communicators
86,12.0,23.0,87,9,communicators
87,11.0,23.0,88,9,communicators
88,13.0,21.0,89,9,communicators
89,12.0,22.0,90,9,communicators
90,12.0,21.0,91,9,communicators
91,13.0,20.0,92,9,communicators
92,14.0,21.0,93,9,communicators
93,14.0,22.0,94,9,communicators
94,12.0,20.0,95,9,communicators
95,11.0,21.0,96,9,communicators
96,13.0,23.0,97,9,communicators
97,14.0,23.0,98,9,communicators
98,14.0,20.0,99,9,communicators
99,11.0,20.0,100,9,communicators
100,11.0,22.0,101,9,communicators
101,13.0,22.0,102,9,communicators
102,12.0,24.0,103,9,communicators
103,13.0,22.0,104,9,communicators
104,13.0,20.0,105,9,communicators
105,10.0,20.0,106,9,communicators
106,8.0,18.0,107,9,communicators
107,8.0,16.0,108,9,communicators
108,8.0,16.0,109,9,communicators
109,9.0,16.0,110,9,communicators
110,8.0,14.0,111,9,communicators
111,6.0,16.0,112,9,communicators
112,7.0,15.0,113,9,communicators
113,8.0,15.0,114,9,communicators
114,7.0,13.0,115,9,communicators
115,8.0,13.0,116,9,communicators
116,9.0,14.0,117,9,communicators
117,6.0,14.0,118,9,communicators
118,6.0,15.0,119,9,communicators
119,9.0,15.0,120,9,communicators
120,9.0,13.0,121,9,communicators
121,6.0,13.0,122,9,communicators
122,7.0,14.0,123,9,communicators
123,7.0,16.0,124,9,communicators
124,7.0,18.0,125,9,communicators
125,9.0,18.0,126,9,communicators
126,9.0,18.0,127,9,communicators
127,11.0,20.0,128,9,communicators
128,11.0,20.0,129,9,communicators
129,13.0,18.0,130,9,communicators
130,12.0,20.0,131,9,communicators
131,14.0,21.0,132,9,communicators
132,12.0,19.0,133,9,communicators
133,11.0,20.0,134,9,communicators
134,12.0,18.0,135,9,communicators
135,10.0,19.0,136,9,communicators
136,10.0,20.0,137,9,communicators
137,9.0,19.0,138,9,communicators
138,11.0,21.0,139,9,communicators
139,13.0,21.0,140,9,communicators
140,12.0,21.0,141,9,communicators
141,14.0,19.0,142,9,communicators
142,12.0,21.0,143,9,communicators
143,13.0,22.0,144,9,communicators
144,13.0,22.0,145,9,communicators
145,11.0,23.0,146,9,communicators
146,9.0,24.0,147,9,communicators
147,7.0,25.0,148,9,communicators
148,9.0,23.0,149,9,communicators
149,0.0,0.0,150,9,communicators
